Running DDPG with 1 steps...
Experiment 2/100, Episode 1701/5000, Total Avg. Reward: 0.14, 100 Eps Avg. Reward: 0.14, Total Avg. Diff: 0.30, 100 Eps Diff: 0.31, Successful Detections: 2.22, 100 Eps Successful Detections: 2.21
Experiment 2/100, Episode 1801/5000, Total Avg. Reward: 0.14, 100 Eps Avg. Reward: 0.17, Total Avg. Diff: 0.30, 100 Eps Diff: 0.34, Successful Detections: 2.23, 100 Eps Successful Detections: 2.32
Experiment 2/100, Episode 1901/5000, Total Avg. Reward: 0.14, 100 Eps Avg. Reward: 0.18, Total Avg. Diff: 0.31, 100 Eps Diff: 0.39, Successful Detections: 2.23, 100 Eps Successful Detections: 2.26
Experiment 2/100, Episode 2001/5000, Total Avg. Reward: 0.14, 100 Eps Avg. Reward: 0.11, Total Avg. Diff: 0.30, 100 Eps Diff: 0.23, Successful Detections: 2.23, 100 Eps Successful Detections: 2.16
Experiment 2/100, Episode 2101/5000, Total Avg. Reward: 0.14, 100 Eps Avg. Reward: 0.18, Total Avg. Diff: 0.31, 100 Eps Diff: 0.33, Successful Detections: 2.23, 100 Eps Successful Detections: 2.30
Experiment 2/100, Episode 2201/5000, Total Avg. Reward: 0.15, 100 Eps Avg. Reward: 0.21, Total Avg. Diff: 0.31, 100 Eps Diff: 0.37, Successful Detections: 2.23, 100 Eps Successful Detections: 2.29
Experiment 2/100, Episode 2301/5000, Total Avg. Reward: 0.15, 100 Eps Avg. Reward: 0.13, Total Avg. Diff: 0.31, 100 Eps Diff: 0.23, Successful Detections: 2.23, 100 Eps Successful Detections: 2.17
Experiment 2/100, Episode 2401/5000, Total Avg. Reward: 0.15, 100 Eps Avg. Reward: 0.18, Total Avg. Diff: 0.31, 100 Eps Diff: 0.32, Successful Detections: 2.23, 100 Eps Successful Detections: 2.18
Experiment 2/100, Episode 2501/5000, Total Avg. Reward: 0.15, 100 Eps Avg. Reward: 0.20, Total Avg. Diff: 0.31, 100 Eps Diff: 0.41, Successful Detections: 2.23, 100 Eps Successful Detections: 2.39
Experiment 2/100, Episode 2601/5000, Total Avg. Reward: 0.15, 100 Eps Avg. Reward: 0.13, Total Avg. Diff: 0.31, 100 Eps Diff: 0.28, Successful Detections: 2.23, 100 Eps Successful Detections: 2.19
Experiment 2/100, Episode 2701/5000, Total Avg. Reward: 0.15, 100 Eps Avg. Reward: 0.15, Total Avg. Diff: 0.31, 100 Eps Diff: 0.28, Successful Detections: 2.23, 100 Eps Successful Detections: 2.22
Experiment 2/100, Episode 2801/5000, Total Avg. Reward: 0.15, 100 Eps Avg. Reward: 0.16, Total Avg. Diff: 0.31, 100 Eps Diff: 0.30, Successful Detections: 2.23, 100 Eps Successful Detections: 2.22
